trade_id,stock_symbol,purchase_price,sale_price,quantity,purchase_date,sale_date,profit,profit_percentage,trade_type
542,DCP,335.45,383.94,4287,7/14/2016,6/11/2014,48.49,14.4552094201818452824564018,buy
543,MMS,233.55,83.82,573,11/23/2017,5/27/2013,-149.73,-64.1104688503532434168272319,sell
544,BOMN,877.36,87.57,1683,6/16/2020,2/4/2017,-789.79,-90.018920397556305279474788,buy
545,VRX,778.92,247.56,130,5/24/2019,3/23/2018,-531.36,-68.2175319673393930057002003,sell
546,CACI,536.67,688.17,1431,8/23/2016,7/1/2020,151.5,28.2296383252277936161887193,buy
547,SBRA,81.08,858.78,4949,4/4/2011,5/14/2017,777.7,959.1761223482979773063640849,sell
548,CMRE^C,711.19,9.25,1300,1/12/2021,9/3/2018,-701.94,-98.6993630394128151408203152,buy
549,SOHO,557.27,174.44,1580,11/30/2016,5/21/2018,-382.83,-68.6973998241426956412510991,buy
550,VWR,1.65,485.2,4369,3/30/2019,5/28/2012,483.55,29306.0606060606060606060606061,buy
551,AVK,152.27,600.04,3405,3/12/2022,4/24/2015,447.77,294.063177250935837656793853,buy
552,V,961.63,117.76,3027,6/25/2022,10/21/2016,-843.87,-87.7541258072231523558957187,sell
553,FTK,137.75,606.37,1404,9/6/2020,11/13/2012,468.62,340.1960072595281306715063521,sell
554,UTX,478.69,420.62,2665,11/6/2016,5/22/2020,-58.07,-12.1310242536923687563976686,buy
555,QQQ,662.12,217.37,68,3/31/2010,1/6/2016,-444.75,-67.1706035159789766205521658,buy
556,MCY,225.38,728.48,7144,3/24/2020,12/28/2020,503.1,223.2230011536072411039133907,buy
557,VIVE,90.08,227.89,9234,7/14/2014,1/30/2016,137.81,152.9862344582593250444049734,buy
558,PSA^X,18.71,826.25,8604,8/16/2017,11/30/2014,807.54,4316.0876536611437733832175307,sell
559,ESL,977.77,380.95,6310,12/17/2016,3/1/2013,-596.82,-61.0388946275709011321680968,sell
560,RDY,719.4,117.14,6063,10/6/2015,11/8/2019,-602.26,-83.7169863775368362524325827,sell
561,GSUM,689.57,930.4,7377,9/6/2011,11/22/2014,240.83,34.9246631959046942297373726,sell
562,VVUS,852.13,913.59,4067,6/26/2018,4/15/2011,61.46,7.2125145224320232828324317,buy
563,KEY^I,291.37,821.15,5620,3/2/2013,8/14/2013,529.78,181.8237979201702302913820915,sell
564,CARV,99.19,5.91,3139,11/8/2019,9/6/2022,-93.28,-94.0417380784353261417481601,sell
565,TPX,449.21,566.68,87,8/26/2022,11/5/2021,117.47,26.150352841655350504218517,buy
566,RSYS,197.95,469.86,8689,3/19/2011,11/20/2017,271.91,137.3629704470825966153068957,buy
567,ORMP,585.39,510.1,5073,8/9/2016,10/25/2020,-75.29,-12.8615111293325816976716377,buy
568,XENE,23.35,551.47,396,6/15/2012,9/9/2011,528.12,2261.7558886509635974304068522,buy
569,LNDC,824.47,94.14,3601,12/5/2020,6/28/2012,-730.33,-88.581755552051621041396291,sell
570,MTSL,882.05,221.82,9057,12/15/2016,12/19/2019,-660.23,-74.8517657729153676095459441,sell
571,YUM,492.96,871.12,2550,8/19/2014,8/3/2020,378.16,76.7121064589419019798766634,sell
572,JEC,956.73,836.36,6624,10/5/2017,11/5/2021,-120.37,-12.5813970503694877342614949,sell
573,LH,305.0,910.32,4030,6/2/2015,11/19/2019,605.32,198.4655737704918032786885246,sell
574,CLNS^A.CL,444.34,733.21,738,8/30/2015,5/4/2022,288.87,65.0110275914839987397038305,sell
575,WPM,971.24,670.72,7791,3/22/2015,2/27/2020,-300.52,-30.9418887195749763189324987,buy
576,LCI,30.29,729.75,1866,6/2/2011,9/10/2021,699.46,2309.2109607131066358534169693,buy
577,KMX,137.19,500.27,5855,3/18/2010,11/21/2011,363.08,264.6548582258182083242218821,sell
578,WABC,885.58,728.09,1918,12/20/2012,10/16/2013,-157.49,-17.7838252896406874590663746,sell
579,MFINL,307.94,227.49,5924,1/19/2010,12/22/2018,-80.45,-26.1252191985451711372345262,sell
580,DWTR,172.79,564.06,3766,8/23/2022,4/16/2015,391.27,226.4425024596330806180913247,buy
581,AMSC,432.66,954.34,1385,12/23/2012,10/6/2016,521.68,120.5750473813155826746174825,buy
582,CRI,883.18,832.32,6727,12/12/2014,10/18/2014,-50.86,-5.7587354786113815983151792,sell
583,USDP,351.64,303.74,261,7/28/2012,12/4/2020,-47.9,-13.6218860197929700830394722,buy
584,BDXA,413.18,575.78,6570,1/15/2015,1/16/2012,162.6,39.3533084854058763734933927,sell
585,PTLA,151.38,687.44,7056,12/12/2013,4/29/2018,536.06,354.1154710001321178491214163,buy
586,EXK,444.72,252.74,2713,5/22/2015,6/14/2018,-191.98,-43.1687353840618816333872999,sell
587,FRT,533.13,425.81,2009,8/9/2012,6/28/2013,-107.32,-20.1301746290773357342486823,sell
588,VALX,237.89,460.74,4053,2/28/2013,8/23/2012,222.85,93.6777502206902349825549624,buy
589,NSSC,501.31,419.75,4000,1/17/2011,1/8/2011,-81.56,-16.2693742394925295725199976,sell
590,FCT,274.72,215.24,8527,9/22/2014,6/26/2012,-59.48,-21.6511357018054746651135702,sell
591,PSCU,250.56,871.24,5958,11/9/2011,6/17/2015,620.68,247.7171136653895274584929757,buy
592,SONC,222.04,336.94,7317,9/3/2011,8/17/2017,114.9,51.7474328949738785804359575,sell
593,CYAN,963.44,262.79,1202,6/17/2015,12/27/2018,-700.65,-72.7237814498048658972016939,sell
594,IONS,660.21,308.38,8588,6/24/2018,8/9/2019,-351.83,-53.2906196513230638736159707,buy
595,IVR,688.74,363.16,3926,3/26/2022,11/30/2014,-325.58,-47.2718297180358335511223393,sell
596,EXP,299.37,691.11,5906,11/8/2012,1/6/2014,391.74,130.8547950696462571399939874,sell
597,LMNR,152.2,989.54,2644,1/12/2022,6/21/2018,837.34,550.1576872536136662286465177,buy
598,SLMBP,627.23,349.4,8717,8/17/2021,11/27/2018,-277.83,-44.2947563094877477161487811,buy
599,FUSB,684.59,734.24,9069,11/29/2017,10/18/2012,49.65,7.2525161045297185176529017,sell
600,LPSN,793.37,728.93,8102,11/22/2022,11/9/2013,-64.44,-8.1223136745780657196516127,buy
601,ENFC,183.36,9.43,5824,8/5/2022,11/11/2020,-173.93,-94.8571116928446771378708551,buy
602,EARS,117.47,467.13,1447,7/3/2018,2/27/2011,349.66,297.6589767600238358729888482,buy
603,GTXI,763.42,880.44,1191,11/12/2014,4/26/2016,117.02,15.3283906630688218804851851,buy
604,IGA,680.86,496.88,8342,3/23/2013,10/8/2013,-183.98,-27.0217078400845988896395735,buy
605,GENE,107.18,434.24,568,1/13/2013,1/18/2022,327.06,305.1502145922746781115879828,buy
606,INTC,658.75,918.37,1921,5/7/2022,5/24/2018,259.62,39.4110056925996204933586338,buy
607,CFBK,494.89,42.45,4048,1/24/2022,6/10/2020,-452.44,-91.4223362767483683242740811,buy
608,SXT,271.19,232.45,1056,5/29/2015,10/5/2018,-38.74,-14.2851875069139717541207272,buy
609,ITIC,600.13,742.75,3630,1/18/2014,1/19/2018,142.62,23.7648509489610584373385766,sell
610,OBLN,865.5,179.82,5131,8/3/2017,5/5/2013,-685.68,-79.2235701906412478336221837,sell
611,DRNA,679.08,909.27,6291,8/31/2020,4/21/2011,230.19,33.8973316840431171585085704,sell
612,KURA,475.22,334.68,2182,12/29/2012,2/23/2014,-140.54,-29.5736711417869618282058836,sell
613,VTL,820.14,587.64,5393,8/5/2015,4/9/2017,-232.5,-28.3488184944033945423952008,sell
614,CCN,139.0,33.51,4350,10/26/2011,4/19/2021,-105.49,-75.8920863309352517985611511,buy
615,HWKN,850.93,485.71,2158,2/8/2021,3/13/2012,-365.22,-42.9200991855969351180473129,sell
616,PEIX,572.66,320.96,471,3/20/2013,6/7/2020,-251.7,-43.9527817553172912373834387,sell
617,SPXX,89.1,241.02,4734,9/17/2019,2/27/2021,151.92,170.5050505050505050505050505,buy
618,VTTI,755.49,763.66,2033,5/26/2011,1/20/2010,8.17,1.0814173582707911421726297,sell
619,THG,845.32,790.97,1301,1/29/2020,7/12/2012,-54.35,-6.4295178157384185870439597,buy
620,DYN^A,590.32,91.03,842,2/6/2015,11/20/2019,-499.29,-84.5795500745358449654424719,sell
621,NWSA,273.87,38.6,3494,6/19/2012,6/12/2019,-235.27,-85.9057216927739438419688173,buy
622,PGEM,248.32,356.54,6203,11/27/2021,2/16/2019,108.22,43.5808634020618556701030928,buy
623,WLTW,251.28,279.72,3678,10/19/2019,12/19/2014,28.44,11.3180515759312320916905444,buy
624,GS^C,778.96,488.4,4201,4/14/2016,7/7/2011,-290.56,-37.3010167402690767176748485,sell
625,CSGS,921.95,287.24,3355,2/7/2011,1/18/2017,-634.71,-68.8442974130918162590162156,buy
626,MMYT,281.54,88.57,1241,12/16/2015,7/2/2019,-192.97,-68.5408822902607089578745471,buy
627,FLIR,552.51,556.69,4462,5/4/2018,10/19/2011,4.18,0.7565473928073700023528986,buy
628,AMKR,949.2,445.42,3077,12/27/2020,4/20/2016,-503.78,-53.0741677201854193004635483,sell
629,NVDA,488.12,279.22,7499,8/27/2022,4/9/2017,-208.9,-42.7968532328116037040072113,buy
630,BBN,38.88,26.3,3839,10/5/2013,9/17/2021,-12.58,-32.3559670781893004115226337,sell
631,LANC,821.66,228.06,1909,3/6/2012,3/21/2022,-593.6,-72.2439938660759925029817686,sell
632,VTL,420.66,397.71,4563,4/12/2018,2/27/2012,-22.95,-5.4557124518613607188703466,sell
633,MDGL,325.74,338.04,1832,1/20/2016,12/15/2016,12.3,3.7760176828145146435807699,buy
634,USB,197.33,334.34,4980,6/20/2019,8/22/2022,137.01,69.4319160796635078295241474,buy
635,ECYT,931.01,940.16,6939,11/2/2010,6/22/2016,9.15,0.9828036218730196238493679,buy
636,RRTS,33.42,653.96,2959,2/26/2013,5/2/2022,620.54,1856.7923399162178336325553561,sell
637,EEP,62.46,997.7,6401,4/22/2015,3/19/2021,935.24,1497.3422990714056996477745757,buy
638,VTA,759.64,122.58,9718,6/21/2017,11/2/2018,-637.06,-83.8634089832025696382496972,sell
639,FISV,395.14,914.27,3351,12/1/2011,7/4/2018,519.13,131.378751834792731690033912,sell
640,BICK,923.97,664.54,9684,6/14/2015,6/20/2015,-259.43,-28.0777514421463900343084732,buy
641,EDN,99.21,442.48,4311,5/17/2017,4/7/2015,343.27,346.0034270738836810805362363,buy
642,LRN,897.97,414.0,5874,4/26/2020,7/11/2022,-483.97,-53.8960098889717919306881076,buy
643,SNPS,837.25,632.62,1898,7/24/2016,6/24/2022,-204.63,-24.4407285756942370856972231,sell
644,ZYME,849.12,988.52,9571,7/25/2019,1/26/2018,139.4,16.4169964198228754475221406,buy
645,GCI,745.79,877.66,9906,6/10/2011,3/1/2014,131.87,17.6819211842475763955000737,sell
646,CALA,963.66,36.21,8863,6/22/2017,2/8/2019,-927.45,-96.2424506568706805304775543,sell
647,NEA,273.67,917.66,2018,1/8/2018,1/30/2013,643.99,235.3162568056418314027843753,buy
648,FPL,880.14,571.7,2556,9/3/2014,9/16/2015,-308.44,-35.0444247506078578407980549,sell
649,SCE^K,726.25,850.13,7024,1/20/2017,5/6/2014,123.88,17.0574870912220309810671256,sell
650,BIVV,513.21,301.95,9538,9/14/2011,12/24/2018,-211.26,-41.1644356111533290465891156,buy
651,IVTY,473.0,417.13,2020,11/1/2022,5/16/2017,-55.87,-11.81183932346723044397463,buy
652,AIR,723.94,668.24,3024,6/21/2022,3/23/2014,-55.7,-7.6940077907008868138243501,buy
653,PJC,378.88,766.16,5355,5/15/2017,2/3/2016,387.28,102.2170608108108108108108108,buy
654,FSFR,344.78,746.21,2821,4/24/2021,2/25/2014,401.43,116.4307674459075352398631011,sell
655,INSG,934.17,166.47,8954,6/23/2014,1/13/2013,-767.7,-82.1799030155110954108995151,buy
656,SINA,473.56,738.78,7816,12/24/2010,1/9/2013,265.22,56.0055747951685108539572599,buy
657,GGM,477.32,594.16,8043,9/24/2021,10/21/2010,116.84,24.478337383725802396714992,sell
658,GDO,584.97,708.92,6803,3/28/2013,1/15/2013,123.95,21.189120809614168247944339,buy
659,REIS,522.44,387.43,5590,1/15/2016,2/14/2011,-135.01,-25.8422019753464512671311538,buy
660,HTGC,658.81,272.89,5817,2/22/2013,8/9/2013,-385.92,-58.5783458053156448748501085,buy
661,DAR,746.12,292.84,4619,5/3/2020,1/9/2010,-453.28,-60.7516217230472310084168766,buy
662,CHSCL,278.12,584.4,9346,12/21/2019,2/21/2020,306.28,110.1251258449590104990651517,sell
663,MNST,630.06,838.47,3830,4/3/2019,1/30/2016,208.41,33.0778021140843729168650605,buy
664,BPOPM,458.63,305.56,715,5/29/2010,5/12/2013,-153.07,-33.3754878660358022807055797,sell
665,CUBA,566.94,94.13,8650,1/12/2016,11/4/2020,-472.81,-83.3968321162733269834550393,sell
666,MINI,34.64,48.95,1691,1/30/2018,6/22/2022,14.31,41.310623556581986143187067,sell
667,INCR,251.18,980.32,5620,5/21/2021,12/31/2019,729.14,290.2858507842981129070785891,buy
668,SXCP,942.04,945.37,2638,10/8/2014,2/9/2018,3.33,0.3534881745998046792068277,sell
669,F,199.5,907.75,6986,7/8/2014,8/19/2011,708.25,355.0125313283208020050125313,sell
670,HCSG,521.69,853.41,6819,2/12/2014,1/11/2015,331.72,63.5856543157814027487588415,sell
671,CATS,782.63,482.52,7334,4/6/2021,11/10/2017,-300.11,-38.3463450161634488838914941,buy
672,FARO,646.59,947.5,3161,11/27/2010,7/28/2015,300.91,46.5379916175629069425756662,buy
673,YGE,255.47,0.88,2505,11/13/2020,9/29/2010,-254.59,-99.6555368536423063373390222,buy
674,USG,812.16,805.49,5746,11/11/2020,7/24/2018,-6.67,-0.8212667454688731284475965,sell
675,GTN.A,281.19,241.16,1196,6/9/2017,2/2/2021,-40.03,-14.235925886411323304527188,buy
676,TRS,973.28,495.35,3851,5/29/2015,2/28/2013,-477.93,-49.1050879500246588854183791,buy
677,AGRO,935.74,591.3,2049,4/20/2020,12/11/2017,-344.44,-36.8093701241797935323914763,sell
678,PRMW,314.11,500.75,410,3/6/2016,11/10/2013,186.64,59.4186749864697080640539938,sell
679,SIG,89.58,851.71,1257,5/2/2015,1/8/2011,762.13,850.7814244250948872516186649,buy
680,ASB^D,103.92,345.94,8549,1/9/2013,11/24/2021,242.02,232.8906851424172440338722094,sell
681,MOG.B,924.88,642.72,7801,9/10/2012,5/30/2012,-282.16,-30.5077415448490614998702534,buy
682,CIZ,909.23,598.18,7125,2/14/2019,1/22/2019,-311.05,-34.2102658293281127987417925,buy
683,JMLP,898.86,77.45,8738,5/13/2016,12/20/2010,-821.41,-91.3835302494270520436997975,buy
684,INGR,217.53,964.3,4225,1/23/2017,8/21/2011,746.77,343.2951776766423022111892613,buy
685,FLS,710.22,837.62,3271,9/8/2015,5/15/2010,127.4,17.9381036861817465010841711,sell
686,CPA,656.69,994.07,940,4/17/2014,6/14/2015,337.38,51.3758394371773591801306553,buy
687,LMRK,414.02,218.72,1836,7/16/2010,9/3/2017,-195.3,-47.1716342205690546350417854,buy
688,ORRF,798.26,221.91,2757,5/15/2017,4/5/2019,-576.35,-72.2007867110966351815198056,sell
689,VTR,695.09,858.97,3226,4/16/2016,8/29/2014,163.88,23.5768030039275489504956193,buy
690,NJR,389.3,808.4,3014,2/10/2015,9/2/2010,419.1,107.6547649627536604161315181,buy
691,SSB,222.31,813.3,4337,1/11/2015,2/4/2021,590.99,265.8404930052629211461472718,sell
692,MULE,311.06,652.42,4756,7/13/2021,7/4/2017,341.36,109.7408860027004436443129943,buy
693,DSX,788.14,456.14,2410,11/14/2017,9/23/2018,-332.0,-42.1244956479813231151825818,sell
694,MRC,476.99,943.19,5102,5/9/2020,11/16/2019,466.2,97.7378980691419107318811715,buy
695,MYGN,597.12,677.85,5685,5/24/2011,11/25/2022,80.73,13.5198954983922829581993569,buy
696,PE,400.31,654.62,3201,5/7/2019,2/1/2010,254.31,63.5282655941645224950663236,buy
697,PVTBP,13.49,65.0,1996,10/8/2018,4/6/2021,51.51,381.8383988139362490733876946,buy
698,CRSP,596.11,539.12,8465,9/25/2016,4/13/2022,-56.99,-9.5603160490513495831306303,buy
699,BKD,781.05,400.49,2382,11/1/2011,3/25/2014,-380.56,-48.7241533832661161257281864,sell
700,STAF,252.81,365.96,2666,7/10/2015,1/18/2018,113.15,44.7569320833827775800007911,buy
701,TEI,77.03,805.11,4106,9/12/2015,7/8/2017,728.08,945.1901856419576788264312605,buy
702,ZION,842.01,986.32,4784,7/3/2017,10/31/2013,144.31,17.1387513212432156387691358,sell
703,PCRX,263.06,128.44,658,8/18/2019,9/8/2021,-134.62,-51.1746369649509617577738919,sell
704,OI,711.75,734.96,9594,5/23/2021,9/9/2018,23.21,3.2609764664559185107130313,sell
705,VBFC,551.14,339.67,5911,11/4/2010,8/22/2019,-211.47,-38.3695612729977864063577312,buy
706,GPN,540.35,849.77,8256,3/24/2010,4/24/2017,309.42,57.2628851670213750346997317,sell
707,CCI,591.63,536.24,5756,3/20/2020,10/4/2014,-55.39,-9.3622703378800939776549533,buy
708,PKE,270.74,771.61,1358,9/3/2022,11/14/2019,500.87,185.0003693580556991947994386,sell
709,NBL,135.97,457.75,1867,12/20/2017,7/11/2020,321.78,236.6551445171729057880414797,buy
710,HTHT,182.86,65.74,6264,8/16/2017,1/16/2020,-117.12,-64.0489992343869627037077546,buy
711,STRA,28.0,639.11,9837,3/25/2016,11/29/2021,611.11,2182.5357142857142857142857143,sell
712,FVC,690.94,271.01,9500,7/1/2010,6/8/2014,-419.93,-60.7766231510695574145367181,sell
713,DHT,771.21,116.25,2446,12/14/2017,10/22/2014,-654.96,-84.9262846695452600459018944,buy
714,OXY,91.9,164.2,9337,2/8/2013,7/9/2017,72.3,78.6724700761697497279651795,buy
715,BIG,354.93,711.44,461,6/24/2021,6/12/2016,356.51,100.4451582002084918152875215,buy
716,LTEA,758.85,730.86,2116,2/8/2011,7/5/2010,-27.99,-3.6884759833959280490215458,sell
717,AKO.A,877.31,7.62,8149,7/10/2022,12/31/2016,-869.69,-99.1314358664554148476593222,buy
718,GIM,886.19,167.81,9538,4/15/2017,10/1/2018,-718.38,-81.0638802062763064354145274,sell
719,TRMK,122.42,964.21,3385,3/8/2019,1/8/2018,841.79,687.6245711485051462179382454,sell
720,SAB,770.28,564.72,2365,3/19/2017,11/12/2021,-205.56,-26.6863997507399906527496495,buy
721,PKI,189.4,426.19,3071,7/12/2012,4/2/2015,236.79,125.0211193241816261879619852,buy
722,TAP.A,208.38,241.26,9112,12/7/2010,10/22/2013,32.88,15.7788655341203570400230348,sell
723,VOD,498.09,476.2,7312,8/7/2014,7/18/2017,-21.89,-4.3947880905057318958421169,sell
724,INOD,413.8,482.38,7007,1/24/2017,8/4/2011,68.58,16.5732237796036732721121315,sell
725,FTRPR,854.24,985.61,1466,8/19/2016,8/22/2018,131.37,15.378582131485296872073422,sell
726,ACRE,408.71,331.03,7821,12/31/2011,2/15/2013,-77.68,-19.0061412737637933987423846,buy
727,DFVS,69.21,602.07,4789,10/22/2015,3/6/2010,532.86,769.9176419592544429995665366,sell
728,CSWC,932.22,885.18,4688,10/9/2021,9/15/2016,-47.04,-5.0460191800218832464439725,sell
729,MFT,912.84,275.31,6622,3/27/2022,3/1/2022,-637.53,-69.8402786906796371762850007,buy
730,GFED,663.81,908.65,3491,1/5/2021,6/1/2012,244.84,36.8840481463069251743721848,buy
731,DRI,745.2,480.64,2435,1/4/2019,8/20/2016,-264.56,-35.5018786902844873859366613,buy
732,BMTC,809.97,439.43,1008,12/28/2018,3/11/2020,-370.54,-45.7473733595071422398360433,buy
733,GLOP,918.59,310.47,2366,4/23/2021,8/10/2021,-608.12,-66.2014609346933887806311848,sell
734,RMT,703.36,266.62,4042,2/3/2019,11/21/2012,-436.74,-62.0933803457688808007279345,buy
735,COVS,669.32,525.71,4352,3/20/2020,3/15/2018,-143.61,-21.4561047032809418514313034,sell
736,WCST,736.0,458.11,8953,6/15/2017,3/7/2014,-277.89,-37.7567934782608695652173913,buy
737,PHK,33.23,643.38,1061,8/17/2012,3/9/2010,610.15,1836.1420403250075233222991273,buy
738,BMTC,341.46,286.11,7178,3/13/2016,3/30/2014,-55.35,-16.2098049551924090669478123,sell
739,PRCP,485.08,281.03,4512,4/26/2022,6/18/2011,-204.05,-42.065226354415766471509854,buy
740,EPIX,355.22,123.61,9488,7/20/2016,8/11/2022,-231.61,-65.2018467428635775012668206,buy
741,COE,431.38,506.05,4523,10/27/2021,9/7/2021,74.67,17.3095646529741759005980806,sell
742,MTRN,598.69,854.85,9689,3/1/2016,7/16/2016,256.16,42.7867510731764352168902103,sell
743,PRPH,569.49,910.02,7853,2/20/2020,8/3/2020,340.53,59.7956065953748090396670705,sell
744,AIG,789.51,117.17,8967,4/17/2022,9/28/2010,-672.34,-85.1591493457967600157059442,sell
745,CWAY,793.15,338.88,3074,3/31/2013,8/17/2015,-454.27,-57.274159994956817752001513,buy
746,MBLY,372.72,617.99,2185,6/30/2021,5/28/2016,245.27,65.8054303498604850826357587,sell
747,SKYW,10.83,581.48,9759,10/28/2011,7/17/2011,570.65,5269.1597414589104339796860573,sell
748,DLR,196.87,877.82,3240,4/6/2018,10/12/2011,680.95,345.8881495403057855437598415,sell
749,CAFD,192.59,0.8,6628,5/20/2022,7/8/2010,-191.79,-99.5846097928241341710369178,buy
750,BOBE,967.67,102.84,4779,10/23/2019,10/5/2020,-864.83,-89.3724100158111752973637707,buy
751,CTAA,675.14,989.15,4023,8/29/2021,3/5/2021,314.01,46.5103534081820066949077228,buy
752,AMOV,685.63,790.65,1835,7/10/2010,4/23/2013,105.02,15.3172994180534690722401295,buy
753,ITEQ,118.24,668.78,6169,4/17/2012,1/23/2021,550.54,465.6123139377537212449255751,sell
754,VRTV,675.71,697.11,9304,2/14/2021,8/23/2011,21.4,3.1670391144129878202187329,sell
755,CPTAG,839.73,559.45,1381,2/24/2011,2/24/2017,-280.28,-33.3773951150965191192407083,sell
756,SXCP,774.54,823.58,9988,6/29/2011,11/30/2013,49.04,6.3314999870891109561804426,buy
757,ATGE,164.28,860.83,6065,9/23/2020,2/5/2013,696.55,424.0017044071098125152179206,buy
758,CYAN,22.57,108.27,1464,8/11/2021,7/12/2020,85.7,379.7075764288879042977403633,buy
759,FSM,250.0,283.62,1096,8/2/2017,3/20/2019,33.62,13.448,buy
760,BPI,84.14,951.21,1134,3/20/2018,2/21/2021,867.07,1030.5086760161635369622058474,sell
761,COUP,903.93,400.0,6769,12/11/2021,2/26/2010,-503.93,-55.748785857311959996902415,buy
762,IDXG,914.55,310.36,6796,5/15/2021,8/14/2021,-604.19,-66.0641845716472582144223935,sell
763,KFY,426.96,94.27,3350,9/11/2014,10/8/2010,-332.69,-77.9206483042908000749484729,buy
764,ATHM,156.72,740.56,3027,8/25/2013,9/17/2011,583.84,372.5370086778968861664114344,buy
765,JMM,137.02,862.57,9150,3/17/2017,10/29/2020,725.55,529.5212377755072252225952416,buy
766,NE,43.25,29.97,7869,11/4/2012,10/30/2013,-13.28,-30.705202312138728323699422,sell
767,ARES,244.69,909.61,2468,2/11/2012,6/20/2018,664.92,271.7397523396951244431729944,buy
768,PHH,938.05,403.95,6613,9/10/2019,10/29/2012,-534.1,-56.9372634720963701295240126,sell
769,TANNI,253.14,503.26,2737,5/14/2014,2/24/2010,250.12,98.8069842774749150667614759,sell
770,KONE,107.8,364.75,6215,1/19/2019,8/7/2021,256.95,238.3580705009276437847866419,sell
771,YY,562.09,836.01,9548,7/12/2020,8/1/2022,273.92,48.7324094006297923820028821,buy
772,POLA,926.17,55.65,4083,4/10/2019,8/17/2018,-870.52,-93.9913838712115486357796085,buy
773,BATRA,783.41,331.53,3935,8/15/2010,6/14/2017,-451.88,-57.6811631202052565068099718,buy
774,CIEN,301.66,447.21,3148,1/14/2016,3/4/2021,145.55,48.2496850759132798514884307,buy
775,CYS,161.12,561.51,8572,8/13/2015,6/3/2017,400.39,248.5042204568023833167825223,sell
776,TWO,561.19,46.77,6447,1/8/2014,10/17/2022,-514.42,-91.6659241967960940145048914,sell
777,JMT,198.07,830.98,9657,10/12/2011,10/5/2021,632.91,319.5385469783409905588933205,buy
778,LNN,831.78,840.85,4518,5/26/2013,6/25/2013,9.07,1.0904325663035898915578639,sell
779,UVSP,757.36,776.94,1561,5/16/2020,2/25/2015,19.58,2.5852962923840709834160769,buy
780,WNS,990.48,474.77,4606,2/11/2014,4/2/2018,-515.71,-52.0666747435586786204668444,buy
781,CASY,255.35,634.57,3482,5/6/2011,1/11/2020,379.22,148.5098883884863912277266497,buy
782,EIG,914.28,335.19,5166,6/29/2021,9/22/2017,-579.09,-63.3383646147788423677647985,buy
783,PAC,393.97,293.68,2011,8/21/2018,5/19/2011,-100.29,-25.4562530141888976317993756,sell
784,CPHC,626.23,487.91,6267,12/19/2019,4/23/2018,-138.32,-22.087731344713603628059978,sell
785,GS^N,522.21,12.51,8135,1/12/2017,9/24/2017,-509.7,-97.6044120181536163612339863,buy
786,LBIO,588.71,136.9,4349,7/21/2020,1/15/2013,-451.81,-76.7457661667034702994683291,sell
787,ACIA,137.75,79.54,2302,4/7/2016,7/15/2022,-58.21,-42.2577132486388384754990926,buy
788,CACC,508.13,796.32,9013,1/17/2018,9/19/2015,288.19,56.7158010745281719245075079,buy
789,BXE,849.29,398.87,67,11/21/2022,2/12/2012,-450.42,-53.034887965241554710405162,sell
790,NAC,737.5,453.13,1407,4/18/2020,10/29/2013,-284.37,-38.5586440677966101694915254,buy
791,TSO,341.46,588.42,1750,7/2/2015,9/3/2014,246.96,72.3247232472324723247232472,sell
792,ISTR,149.13,117.61,5383,11/13/2014,12/25/2017,-31.52,-21.1359216790719506470864347,buy
793,CASH,67.79,469.72,3900,11/15/2020,5/3/2021,401.93,592.9045581944239563357427349,sell
794,GSUM,416.25,935.38,7318,4/6/2019,9/5/2019,519.13,124.7159159159159159159159159,buy
795,RNWK,542.64,640.53,3116,3/27/2011,2/19/2021,97.89,18.0395842547545333923042901,sell
796,SSFN,892.32,47.43,9444,10/25/2012,12/10/2011,-844.89,-94.6846422807961269499731038,buy
797,ADUS,622.37,299.32,5106,9/14/2018,11/8/2020,-323.05,-51.906422224721628613204364,sell
798,PSB^V,885.72,206.41,3193,3/21/2022,8/31/2022,-679.31,-76.6957955109967032470758253,buy
799,SRCE,701.75,948.27,7110,9/21/2021,9/27/2014,246.52,35.1293195582472390452440328,buy
800,UCBI,559.92,750.73,5588,2/10/2014,4/24/2019,190.81,34.0780825832261751678811259,sell
801,SFST,27.52,871.05,4183,10/9/2018,1/20/2022,843.53,3065.1526162790697674418604651,buy
802,GARS,965.11,568.14,4453,10/23/2011,9/18/2017,-396.97,-41.132098931727989555594699,sell
803,UFPT,344.18,482.48,2402,4/16/2020,3/23/2014,138.3,40.1824626648846533790458481,sell
804,CELG,811.28,221.21,9041,2/14/2010,8/1/2015,-590.07,-72.7332117148210235676954935,sell
805,INTX,589.86,425.58,9824,7/18/2011,9/19/2021,-164.28,-27.8506764316956565964805208,sell
806,FSZ,797.41,13.17,4122,3/8/2011,8/5/2020,-784.24,-98.3484029545654055003072447,sell
807,TNC,388.13,677.77,2945,10/3/2011,6/28/2017,289.64,74.6244814881611831087522222,buy
808,DYNC,43.4,184.42,5504,3/4/2016,5/12/2016,141.02,324.9308755760368663594470046,sell
809,LUB,929.51,434.56,3967,2/13/2015,8/28/2012,-494.95,-53.2484857613151015050940818,sell
810,AMBCW,912.36,519.99,866,4/2/2020,9/22/2014,-392.37,-43.0060502433250032881757201,buy
811,STK,72.71,809.61,9153,7/30/2017,7/30/2019,736.9,1013.4782010727547792600742676,buy
812,PSDO,533.41,719.32,8615,11/27/2022,3/17/2016,185.91,34.8531148647381938846290846,sell
